,raceId,driverId,grid,position,constructorId,lap,code,year,name_x,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,diff,name_y,circuitRef,name
2282,868,17,2,1,9,14,WEB,2012,British Grand Prix,9,,,,,,1,Red Bull,silverstone,Silverstone Circuit
2283,908,20,2,5,9,10,VET,2014,British Grand Prix,9,,,,,,-3,Red Bull,silverstone,Silverstone Circuit
2284,908,20,2,5,9,33,VET,2014,British Grand Prix,9,,,,,,-3,Red Bull,silverstone,Silverstone Circuit
2285,908,817,8,3,9,15,RIC,2014,British Grand Prix,9,,,,,,5,Red Bull,silverstone,Silverstone Circuit
2286,934,826,7,6,9,18,KVY,2015,British Grand Prix,9,,,,,,1,Red Bull,silverstone,Silverstone Circuit
2287,934,826,7,6,9,44,KVY,2015,British Grand Prix,9,,,,,,1,Red Bull,silverstone,Silverstone Circuit
2288,957,817,4,4,9,6,RIC,2016,British Grand Prix,9,,,,,,0,Red Bull,silverstone,Silverstone Circuit
2289,957,817,4,4,9,17,RIC,2016,British Grand Prix,9,,,,,,0,Red Bull,silverstone,Silverstone Circuit
2290,957,830,3,2,9,7,VER,2016,British Grand Prix,9,,,,,,1,Red Bull,silverstone,Silverstone Circuit
2291,957,830,3,2,9,18,VER,2016,British Grand Prix,9,,,,,,1,Red Bull,silverstone,Silverstone Circuit
2292,978,817,19,5,9,32,RIC,2017,British Grand Prix,9,,,,,,14,Red Bull,silverstone,Silverstone Circuit
2293,978,830,4,4,9,19,VER,2017,British Grand Prix,9,,,,,,0,Red Bull,silverstone,Silverstone Circuit
2294,978,830,4,4,9,49,VER,2017,British Grand Prix,9,,,,,,0,Red Bull,silverstone,Silverstone Circuit
2295,998,817,6,5,9,18,RIC,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Red Bull,silverstone,Silverstone Circuit
2296,998,817,6,5,9,30,RIC,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Red Bull,silverstone,Silverstone Circuit
2297,1019,830,4,5,9,13,VER,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-1,Red Bull,silverstone,Silverstone Circuit
2298,1019,830,4,5,9,20,VER,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-1,Red Bull,silverstone,Silverstone Circuit
2299,1019,842,5,4,9,12,GAS,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,1,Red Bull,silverstone,Silverstone Circuit
2300,1034,830,3,2,9,13,VER,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,1,Red Bull,silverstone,Silverstone Circuit
2301,1034,830,3,2,9,50,VER,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,1,Red Bull,silverstone,Silverstone Circuit
2302,1034,848,12,8,9,6,ALB,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,4,Red Bull,silverstone,Silverstone Circuit
2303,1034,848,12,8,9,30,ALB,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,4,Red Bull,silverstone,Silverstone Circuit
2304,1035,830,4,1,9,26,VER,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,3,Red Bull,silverstone,Silverstone Circuit
2305,1035,830,4,1,9,32,VER,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,3,Red Bull,silverstone,Silverstone Circuit
2306,1035,848,9,5,9,6,ALB,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,4,Red Bull,silverstone,Silverstone Circuit
2307,1035,848,9,5,9,30,ALB,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,4,Red Bull,silverstone,Silverstone Circuit
2308,887,17,4,2,9,10,WEB,2013,British Grand Prix,9,,,,,,2,Red Bull,silverstone,Silverstone Circuit
2309,887,17,4,2,9,31,WEB,2013,British Grand Prix,9,,,,,,2,Red Bull,silverstone,Silverstone Circuit
2310,887,17,4,2,9,42,WEB,2013,British Grand Prix,9,,,,,,2,Red Bull,silverstone,Silverstone Circuit
2311,1061,815,0,16,9,2,PER,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,-16,Red Bull,silverstone,Silverstone Circuit
2312,1061,815,0,16,9,18,PER,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,-16,Red Bull,silverstone,Silverstone Circuit
2313,1061,815,0,16,9,38,PER,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,-16,Red Bull,silverstone,Silverstone Circuit
2314,1061,815,0,16,9,48,PER,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,-16,Red Bull,silverstone,Silverstone Circuit
2315,849,1,10,4,1,12,HAM,2011,British Grand Prix,9,,,,,,6,McLaren,silverstone,Silverstone Circuit
2316,849,1,10,4,1,24,HAM,2011,British Grand Prix,9,,,,,,6,McLaren,silverstone,Silverstone Circuit
2317,849,1,10,4,1,37,HAM,2011,British Grand Prix,9,,,,,,6,McLaren,silverstone,Silverstone Circuit
2318,868,1,8,8,1,21,HAM,2012,British Grand Prix,9,,,,,,0,McLaren,silverstone,Silverstone Circuit
2319,868,1,8,8,1,28,HAM,2012,British Grand Prix,9,,,,,,0,McLaren,silverstone,Silverstone Circuit
2320,868,18,16,10,1,16,BUT,2012,British Grand Prix,9,,,,,,6,McLaren,silverstone,Silverstone Circuit
2321,868,18,16,10,1,31,BUT,2012,British Grand Prix,9,,,,,,6,McLaren,silverstone,Silverstone Circuit
2322,908,18,3,4,1,28,BUT,2014,British Grand Prix,9,,,,,,-1,McLaren,silverstone,Silverstone Circuit
2323,908,825,5,7,1,27,MAG,2014,British Grand Prix,9,,,,,,-2,McLaren,silverstone,Silverstone Circuit
2324,934,4,17,10,1,1,ALO,2015,British Grand Prix,9,,,,,,7,McLaren,silverstone,Silverstone Circuit
2325,934,4,17,10,1,17,ALO,2015,British Grand Prix,9,,,,,,7,McLaren,silverstone,Silverstone Circuit
2326,934,4,17,10,1,37,ALO,2015,British Grand Prix,9,,,,,,7,McLaren,silverstone,Silverstone Circuit
2327,957,4,9,13,1,5,ALO,2016,British Grand Prix,9,,,,,,-4,McLaren,silverstone,Silverstone Circuit
2328,957,4,9,13,1,17,ALO,2016,British Grand Prix,9,,,,,,-4,McLaren,silverstone,Silverstone Circuit
2329,957,4,9,13,1,39,ALO,2016,British Grand Prix,9,,,,,,-4,McLaren,silverstone,Silverstone Circuit
2330,957,18,17,12,1,6,BUT,2016,British Grand Prix,9,,,,,,5,McLaren,silverstone,Silverstone Circuit
2331,957,18,17,12,1,17,BUT,2016,British Grand Prix,9,,,,,,5,McLaren,silverstone,Silverstone Circuit
2332,978,838,8,11,1,26,VAN,2017,British Grand Prix,9,,,,,,-3,McLaren,silverstone,Silverstone Circuit
2333,998,4,13,8,1,13,ALO,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,5,McLaren,silverstone,Silverstone Circuit
2334,998,4,13,8,1,32,ALO,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,5,McLaren,silverstone,Silverstone Circuit
2335,998,838,17,11,1,21,VAN,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,6,McLaren,silverstone,Silverstone Circuit
2336,998,838,17,11,1,33,VAN,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,6,McLaren,silverstone,Silverstone Circuit
2337,1019,832,13,6,1,20,SAI,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,7,McLaren,silverstone,Silverstone Circuit
2338,1019,846,8,11,1,13,NOR,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-3,McLaren,silverstone,Silverstone Circuit
2339,1019,846,8,11,1,35,NOR,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-3,McLaren,silverstone,Silverstone Circuit
2340,1034,832,7,13,1,13,SAI,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,-6,McLaren,silverstone,Silverstone Circuit
2341,1034,832,7,13,1,51,SAI,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,-6,McLaren,silverstone,Silverstone Circuit
2342,1034,846,5,5,1,12,NOR,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,0,McLaren,silverstone,Silverstone Circuit
2343,1035,832,12,13,1,22,SAI,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-1,McLaren,silverstone,Silverstone Circuit
2344,1035,832,12,13,1,34,SAI,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-1,McLaren,silverstone,Silverstone Circuit
2345,1035,846,10,9,1,12,NOR,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,1,McLaren,silverstone,Silverstone Circuit
2346,1035,846,10,9,1,29,NOR,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,1,McLaren,silverstone,Silverstone Circuit
2347,887,18,10,13,1,11,BUT,2013,British Grand Prix,9,,,,,,-3,McLaren,silverstone,Silverstone Circuit
2348,887,18,10,13,1,32,BUT,2013,British Grand Prix,9,,,,,,-3,McLaren,silverstone,Silverstone Circuit
2349,887,815,13,20,1,13,PER,2013,British Grand Prix,9,,,,,,-7,McLaren,silverstone,Silverstone Circuit
2350,887,815,13,20,1,33,PER,2013,British Grand Prix,9,,,,,,-7,McLaren,silverstone,Silverstone Circuit
2351,1061,817,6,5,1,2,RIC,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,1,McLaren,silverstone,Silverstone Circuit
2352,1061,817,6,5,1,20,RIC,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,1,McLaren,silverstone,Silverstone Circuit
2353,1061,846,5,4,1,2,NOR,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,1,McLaren,silverstone,Silverstone Circuit
2354,1061,846,5,4,1,21,NOR,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,1,McLaren,silverstone,Silverstone Circuit
2355,849,808,14,12,4,11,PET,2011,British Grand Prix,9,,,,,,2,Renault,silverstone,Silverstone Circuit
2356,849,808,14,12,4,38,PET,2011,British Grand Prix,9,,,,,,2,Renault,silverstone,Silverstone Circuit
2357,849,2,16,8,4,10,HEI,2011,British Grand Prix,9,,,,,,8,Renault,silverstone,Silverstone Circuit
2358,849,2,16,8,4,30,HEI,2011,British Grand Prix,9,,,,,,8,Renault,silverstone,Silverstone Circuit
2359,957,825,16,17,4,5,MAG,2016,British Grand Prix,9,,,,,,-1,Renault,silverstone,Silverstone Circuit
2360,957,825,16,17,4,17,MAG,2016,British Grand Prix,9,,,,,,-1,Renault,silverstone,Silverstone Circuit
2361,957,825,16,17,4,40,MAG,2016,British Grand Prix,9,,,,,,-1,Renault,silverstone,Silverstone Circuit
2362,978,807,5,6,4,24,HUL,2017,British Grand Prix,9,,,,,,-1,Renault,silverstone,Silverstone Circuit
2363,998,807,11,6,4,20,HUL,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,5,Renault,silverstone,Silverstone Circuit
2364,1019,817,7,7,4,12,RIC,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,0,Renault,silverstone,Silverstone Circuit
2365,1019,817,7,7,4,20,RIC,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,0,Renault,silverstone,Silverstone Circuit
2366,1019,807,10,10,4,13,HUL,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,0,Renault,silverstone,Silverstone Circuit
2367,1034,817,8,4,4,12,RIC,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,4,Renault,silverstone,Silverstone Circuit
2368,1034,839,9,6,4,12,OCO,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,3,Renault,silverstone,Silverstone Circuit
2369,1035,817,5,14,4,14,RIC,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-9,Renault,silverstone,Silverstone Circuit
2370,1035,817,5,14,4,26,RIC,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-9,Renault,silverstone,Silverstone Circuit
2371,1035,817,5,14,4,35,RIC,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-9,Renault,silverstone,Silverstone Circuit
2372,1035,839,14,8,4,22,OCO,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,6,Renault,silverstone,Silverstone Circuit
2373,849,4,3,1,6,12,ALO,2011,British Grand Prix,9,,,,,,2,Ferrari,silverstone,Silverstone Circuit
2374,849,4,3,1,6,27,ALO,2011,British Grand Prix,9,,,,,,2,Ferrari,silverstone,Silverstone Circuit
2375,849,4,3,1,6,39,ALO,2011,British Grand Prix,9,,,,,,2,Ferrari,silverstone,Silverstone Circuit
2376,849,13,4,5,6,13,MAS,2011,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2377,849,13,4,5,6,26,MAS,2011,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2378,849,13,4,5,6,41,MAS,2011,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2379,868,4,1,2,6,15,ALO,2012,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2380,868,4,1,2,6,37,ALO,2012,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2381,868,13,5,4,6,13,MAS,2012,British Grand Prix,9,,,,,,1,Ferrari,silverstone,Silverstone Circuit
2382,868,13,5,4,6,35,MAS,2012,British Grand Prix,9,,,,,,1,Ferrari,silverstone,Silverstone Circuit
2383,908,4,16,6,6,25,ALO,2014,British Grand Prix,9,,,,,,10,Ferrari,silverstone,Silverstone Circuit
2384,934,20,6,3,6,14,VET,2015,British Grand Prix,9,,,,,,3,Ferrari,silverstone,Silverstone Circuit
2385,934,20,6,3,6,43,VET,2015,British Grand Prix,9,,,,,,3,Ferrari,silverstone,Silverstone Circuit
2386,934,8,5,8,6,13,RAI,2015,British Grand Prix,9,,,,,,-3,Ferrari,silverstone,Silverstone Circuit
2387,934,8,5,8,6,38,RAI,2015,British Grand Prix,9,,,,,,-3,Ferrari,silverstone,Silverstone Circuit
2388,934,8,5,8,6,47,RAI,2015,British Grand Prix,9,,,,,,-3,Ferrari,silverstone,Silverstone Circuit
2389,957,20,11,9,6,5,VET,2016,British Grand Prix,9,,,,,,2,Ferrari,silverstone,Silverstone Circuit
2390,957,20,11,9,6,15,VET,2016,British Grand Prix,9,,,,,,2,Ferrari,silverstone,Silverstone Circuit
2391,957,8,5,5,6,5,RAI,2016,British Grand Prix,9,,,,,,0,Ferrari,silverstone,Silverstone Circuit
2392,957,8,5,5,6,16,RAI,2016,British Grand Prix,9,,,,,,0,Ferrari,silverstone,Silverstone Circuit
2393,978,20,3,7,6,18,VET,2017,British Grand Prix,9,,,,,,-4,Ferrari,silverstone,Silverstone Circuit
2394,978,20,3,7,6,50,VET,2017,British Grand Prix,9,,,,,,-4,Ferrari,silverstone,Silverstone Circuit
2395,978,8,2,3,6,24,RAI,2017,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2396,978,8,2,3,6,49,RAI,2017,British Grand Prix,9,,,,,,-1,Ferrari,silverstone,Silverstone Circuit
2397,998,20,2,1,6,20,VET,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Ferrari,silverstone,Silverstone Circuit
2398,998,20,2,1,6,33,VET,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Ferrari,silverstone,Silverstone Circuit
2399,998,8,3,3,6,13,RAI,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,0,Ferrari,silverstone,Silverstone Circuit
2400,998,8,3,3,6,33,RAI,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,0,Ferrari,silverstone,Silverstone Circuit
2401,1019,20,6,16,6,20,VET,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-10,Ferrari,silverstone,Silverstone Circuit
2402,1019,20,6,16,6,38,VET,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-10,Ferrari,silverstone,Silverstone Circuit
2403,1019,844,3,3,6,13,LEC,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,0,Ferrari,silverstone,Silverstone Circuit
2404,1019,844,3,3,6,21,LEC,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,0,Ferrari,silverstone,Silverstone Circuit
2405,1034,20,10,10,6,12,VET,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,0,Ferrari,silverstone,Silverstone Circuit
2406,1034,844,4,3,6,13,LEC,2020,British Grand Prix,9,20.8,44.6,40.7,3.2,False,1,Ferrari,silverstone,Silverstone Circuit
2407,1035,20,11,12,6,22,VET,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-1,Ferrari,silverstone,Silverstone Circuit
2408,1035,20,11,12,6,33,VET,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,-1,Ferrari,silverstone,Silverstone Circuit
2409,1035,844,8,4,6,18,LEC,2020,70th Anniversary Grand Prix,9,23.7,63.0,41.5,2.3,False,4,Ferrari,silverstone,Silverstone Circuit
2410,887,4,9,3,6,10,ALO,2013,British Grand Prix,9,,,,,,6,Ferrari,silverstone,Silverstone Circuit
2411,887,4,9,3,6,30,ALO,2013,British Grand Prix,9,,,,,,6,Ferrari,silverstone,Silverstone Circuit
2412,887,4,9,3,6,41,ALO,2013,British Grand Prix,9,,,,,,6,Ferrari,silverstone,Silverstone Circuit
2413,887,13,11,6,6,10,MAS,2013,British Grand Prix,9,,,,,,5,Ferrari,silverstone,Silverstone Circuit
2414,887,13,11,6,6,16,MAS,2013,British Grand Prix,9,,,,,,5,Ferrari,silverstone,Silverstone Circuit
2415,887,13,11,6,6,36,MAS,2013,British Grand Prix,9,,,,,,5,Ferrari,silverstone,Silverstone Circuit
2416,887,13,11,6,6,42,MAS,2013,British Grand Prix,9,,,,,,5,Ferrari,silverstone,Silverstone Circuit
2417,1061,832,10,6,6,2,SAI,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,4,Ferrari,silverstone,Silverstone Circuit
2418,1061,832,10,6,6,28,SAI,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,4,Ferrari,silverstone,Silverstone Circuit
2419,1061,844,4,2,6,2,LEC,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,2,Ferrari,silverstone,Silverstone Circuit
2420,1061,844,4,2,6,29,LEC,2021,British Grand Prix,9,28.4,41.3,51.1,0.3,False,2,Ferrari,silverstone,Silverstone Circuit
2421,849,153,18,10,5,12,ALG,2011,British Grand Prix,9,,,,,,8,Toro Rosso,silverstone,Silverstone Circuit
2422,849,153,18,10,5,31,ALG,2011,British Grand Prix,9,,,,,,8,Toro Rosso,silverstone,Silverstone Circuit
2423,868,817,12,13,5,16,RIC,2012,British Grand Prix,9,,,,,,-1,Toro Rosso,silverstone,Silverstone Circuit
2424,868,817,12,13,5,29,RIC,2012,British Grand Prix,9,,,,,,-1,Toro Rosso,silverstone,Silverstone Circuit
2425,868,818,23,14,5,14,VER,2012,British Grand Prix,9,,,,,,9,Toro Rosso,silverstone,Silverstone Circuit
2426,868,818,23,14,5,32,VER,2012,British Grand Prix,9,,,,,,9,Toro Rosso,silverstone,Silverstone Circuit
2427,908,818,10,10,5,27,VER,2014,British Grand Prix,9,,,,,,0,Toro Rosso,silverstone,Silverstone Circuit
2428,908,826,9,9,5,14,KVY,2014,British Grand Prix,9,,,,,,0,Toro Rosso,silverstone,Silverstone Circuit
2429,908,826,9,9,5,35,KVY,2014,British Grand Prix,9,,,,,,0,Toro Rosso,silverstone,Silverstone Circuit
2430,957,826,15,10,5,6,KVY,2016,British Grand Prix,9,,,,,,5,Toro Rosso,silverstone,Silverstone Circuit
2431,957,826,15,10,5,16,KVY,2016,British Grand Prix,9,,,,,,5,Toro Rosso,silverstone,Silverstone Circuit
2432,957,832,7,8,5,5,SAI,2016,British Grand Prix,9,,,,,,-1,Toro Rosso,silverstone,Silverstone Circuit
2433,957,832,7,8,5,17,SAI,2016,British Grand Prix,9,,,,,,-1,Toro Rosso,silverstone,Silverstone Circuit
2434,978,826,12,15,5,1,KVY,2017,British Grand Prix,9,,,,,,-3,Toro Rosso,silverstone,Silverstone Circuit
2435,978,826,12,15,5,9,KVY,2017,British Grand Prix,9,,,,,,-3,Toro Rosso,silverstone,Silverstone Circuit
2436,978,826,12,15,5,27,KVY,2017,British Grand Prix,9,,,,,,-3,Toro Rosso,silverstone,Silverstone Circuit
2437,998,842,14,13,5,20,GAS,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Toro Rosso,silverstone,Silverstone Circuit
2438,998,842,14,13,5,32,GAS,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,1,Toro Rosso,silverstone,Silverstone Circuit
2439,1019,826,17,9,5,12,KVY,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,8,Toro Rosso,silverstone,Silverstone Circuit
2440,1019,826,17,9,5,21,KVY,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,8,Toro Rosso,silverstone,Silverstone Circuit
2441,1019,848,9,12,5,13,ALB,2019,British Grand Prix,9,17.9,67.6,27.8,1.3,False,-3,Toro Rosso,silverstone,Silverstone Circuit
2442,887,817,5,8,5,11,RIC,2013,British Grand Prix,9,,,,,,-3,Toro Rosso,silverstone,Silverstone Circuit
2443,887,817,5,8,5,32,RIC,2013,British Grand Prix,9,,,,,,-3,Toro Rosso,silverstone,Silverstone Circuit
2444,849,16,11,11,10,11,SUT,2011,British Grand Prix,9,,,,,,0,Force India,silverstone,Silverstone Circuit
2445,849,16,11,11,10,25,SUT,2011,British Grand Prix,9,,,,,,0,Force India,silverstone,Silverstone Circuit
2446,849,16,11,11,10,40,SUT,2011,British Grand Prix,9,,,,,,0,Force India,silverstone,Silverstone Circuit
2447,849,814,6,15,10,12,DIR,2011,British Grand Prix,9,,,,,,-9,Force India,silverstone,Silverstone Circuit
2448,849,814,6,15,10,24,DIR,2011,British Grand Prix,9,,,,,,-9,Force India,silverstone,Silverstone Circuit
2449,849,814,6,15,10,26,DIR,2011,British Grand Prix,9,,,,,,-9,Force India,silverstone,Silverstone Circuit
2450,868,807,14,12,10,16,HUL,2012,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2451,868,807,14,12,10,35,HUL,2012,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2452,908,815,7,11,10,26,PER,2014,British Grand Prix,9,,,,,,-4,Force India,silverstone,Silverstone Circuit
2453,908,807,4,8,10,29,HUL,2014,British Grand Prix,9,,,,,,-4,Force India,silverstone,Silverstone Circuit
2454,934,815,11,9,10,20,PER,2015,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2455,934,815,11,9,10,44,PER,2015,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2456,934,807,9,7,10,19,HUL,2015,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2457,934,807,9,7,10,44,HUL,2015,British Grand Prix,9,,,,,,2,Force India,silverstone,Silverstone Circuit
2458,957,815,10,6,10,7,PER,2016,British Grand Prix,9,,,,,,4,Force India,silverstone,Silverstone Circuit
2459,957,815,10,6,10,17,PER,2016,British Grand Prix,9,,,,,,4,Force India,silverstone,Silverstone Circuit
2460,957,807,8,7,10,5,HUL,2016,British Grand Prix,9,,,,,,1,Force India,silverstone,Silverstone Circuit
2461,957,807,8,7,10,17,HUL,2016,British Grand Prix,9,,,,,,1,Force India,silverstone,Silverstone Circuit
2462,978,815,6,9,10,23,PER,2017,British Grand Prix,9,,,,,,-3,Force India,silverstone,Silverstone Circuit
2463,978,839,7,8,10,20,OCO,2017,British Grand Prix,9,,,,,,-1,Force India,silverstone,Silverstone Circuit
2464,998,815,12,10,10,13,PER,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,2,Force India,silverstone,Silverstone Circuit
2465,998,815,12,10,10,32,PER,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,2,Force India,silverstone,Silverstone Circuit
2466,998,839,10,7,10,19,OCO,2018,British Grand Prix,9,26.6,40.0,52.1,1.1,False,3,Force India,silverstone,Silverstone Circuit
2467,887,16,6,7,10,12,SUT,2013,British Grand Prix,9,,,,,,-1,Force India,silverstone,Silverstone Circuit
2468,887,16,6,7,10,33,SUT,2013,British Grand Prix,9,,,,,,-1,Force India,silverstone,Silverstone Circuit
2469,887,814,21,9,10,9,DIR,2013,British Grand Prix,9,,,,,,12,Force India,silverstone,Silverstone Circuit
2470,887,814,21,9,10,33,DIR,2013,British Grand Prix,9,,,,,,12,Force India,silverstone,Silverstone Circuit
2471,887,814,21,9,10,42,DIR,2013,British Grand Prix,9,,,,,,12,Force India,silverstone,Silverstone Circuit
2472,849,816,22,17,166,11,DAM,2011,British Grand Prix,9,,,,,,5,Virgin,silverstone,Silverstone Circuit
2473,849,816,22,17,166,28,DAM,2011,British Grand Prix,9,,,,,,5,Virgin,silverstone,Silverstone Circuit
2474,849,10,20,16,166,11,GLO,2011,British Grand Prix,9,,,,,,4,Virgin,silverstone,Silverstone Circuit
2475,849,10,20,16,166,30,GLO,2011,British Grand Prix,9,,,,,,4,Virgin,silverstone,Silverstone Circuit
2476,849,815,12,7,15,12,PER,2011,British Grand Prix,9,,,,,,5,Sauber,silverstone,Silverstone Circuit
2477,849,815,12,7,15,32,PER,2011,British Grand Prix,9,,,,,,5,Sauber,silverstone,Silverstone Circuit
2478,868,155,17,11,15,16,KOB,2012,British Grand Prix,9,,,,,,6,Sauber,silverstone,Silverstone Circuit
2479,868,155,17,11,15,37,KOB,2012,British Grand Prix,9,,,,,,6,Sauber,silverstone,Silverstone Circuit
2480,908,16,13,13,15,23,SUT,2014,British Grand Prix,9,,,,,,0,Sauber,silverstone,Silverstone Circuit
2481,934,828,15,11,15,23,ERI,2015,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2482,934,828,15,11,15,37,ERI,2015,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2483,934,828,15,11,15,41,ERI,2015,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2484,934,828,15,11,15,42,ERI,2015,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2485,957,831,21,15,15,7,NAS,2016,British Grand Prix,9,,,,,,6,Sauber,silverstone,Silverstone Circuit
2486,957,831,21,15,15,16,NAS,2016,British Grand Prix,9,,,,,,6,Sauber,silverstone,Silverstone Circuit
2487,978,828,18,14,15,28,ERI,2017,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2488,978,836,17,17,15,2,WEH,2017,British Grand Prix,9,,,,,,0,Sauber,silverstone,Silverstone Circuit
2489,978,836,17,17,15,3,WEH,2017,British Grand Prix,9,,,,,,0,Sauber,silverstone,Silverstone Circuit
2490,978,836,17,17,15,31,WEH,2017,British Grand Prix,9,,,,,,0,Sauber,silverstone,Silverstone Circuit
2491,887,807,14,10,15,12,HUL,2013,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2492,887,807,14,10,15,25,HUL,2013,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2493,887,807,14,10,15,37,HUL,2013,British Grand Prix,9,,,,,,4,Sauber,silverstone,Silverstone Circuit
2494,887,821,17,14,15,10,GUT,2013,British Grand Prix,9,,,,,,3,Sauber,silverstone,Silverstone Circuit
2495,887,821,17,14,15,27,GUT,2013,British Grand Prix,9,,,,,,3,Sauber,silverstone,Silverstone Circuit
2496,887,821,17,14,15,29,GUT,2013,British Grand Prix,9,,,,,,3,Sauber,silverstone,Silverstone Circuit
